Date,Time,League,Division,Type,Away_Team,Away_Link,Away_Score,Home_Team,Home_Link,Home_Score,Location,Summary
2025-06-05,18:30,5v5,Touch_5v5_Coed_Division_(Sponsored_by_Tavern_United),REGULAR,Down To Football Coed,https://pitfootball.com/league/pit-football/division/5/teams/28,0,Ball Handlers (Coed),https://pitfootball.com/league/pit-football/division/5/teams/30,1,Burton Cummings CC (1),https://pitfootball.com/league/pit-football/division/5/schedule/378
2025-06-05,18:30,7v7,Touch_7v7_D4_(Sponsored_by_the_Winnipeg_Blue_Bombers),REGULAR,Kraken,https://pitfootball.com/league/pit-football/division/9/teams/49,39,Original 16 Free Agents,https://pitfootball.com/league/pit-football/division/9/teams/51,12,Burton Cummings CC (1),https://pitfootball.com/league/pit-football/division/9/schedule/111
2025-06-05,18:30,7v7,Touch_7v7_D5_(Sponsored_by_Original_16),REGULAR,Injured Reserve,https://pitfootball.com/league/pit-football/division/10/teams/58,34,One Bourbon One Scotch One Beer,https://pitfootball.com/league/pit-football/division/10/teams/62,19,Lindsey Wilson Field (1),https://pitfootball.com/league/pit-football/division/10/schedule/116
2025-06-04,20:00,5v5,Touch_5v5_Coed_Division_(Sponsored_by_Tavern_United),REGULAR,Edgers,https://pitfootball.com/league/pit-football/division/5/teams/29,25,Bruh,https://pitfootball.com/league/pit-football/division/5/teams/27,18,RecPlex Field (2),https://pitfootball.com/league/pit-football/division/5/schedule/155
2025-06-04,20:00,5v5,Touch_5v5_D3_(Sponsored_by_Original_16),REGULAR,Fat & Furious,https://pitfootball.com/league/pit-football/division/3/teams/73,6,Fighters of the Nightman,https://pitfootball.com/league/pit-football/division/3/teams/17,40,RecPlex Field (1),https://pitfootball.com/league/pit-football/division/3/schedule/377
2025-06-04,20:00,7v7,Touch_7v7_D3_(Sponsored_by_Apex_Field_Lining),REGULAR,Necessary Roughness,https://pitfootball.com/league/pit-football/division/8/teams/46,13,North Bay,https://pitfootball.com/league/pit-football/division/8/teams/43,26,Burton Cummings CC (1),https://pitfootball.com/league/pit-football/division/8/schedule/121
2025-06-04,19:00,5v5,Touch_5v5_D3_(Sponsored_by_Original_16),REGULAR,Knights,https://pitfootball.comdivision/2/teams/6,37,Sisters Football Club,https://pitfootball.com/league/pit-football/division/3/teams/14,25,RecPlex Field (1),https://pitfootball.com/league/pit-football/division/3/schedule/134
2025-06-04,19:00,5v5,Touch_5v5_D5_(Sponsored_by_Apex_Field_Lining),REGULAR,Low Expectationz,https://pitfootball.com/league/pit-football/division/4/teams/20,0,Ball Handlers,https://pitfootball.com/league/pit-football/division/4/teams/23,36,RecPlex Field (2),https://pitfootball.com/league/pit-football/division/4/schedule/132
2025-06-04,18:30,7v7,Touch_7v7_D2_(Sponsored_by_Tapps),REGULAR,Fail Mary,https://pitfootball.com/league/pit-football/division/7/teams/37,13,Enforcers,https://pitfootball.com/league/pit-football/division/7/teams/40,27,Burton Cummings CC (1),https://pitfootball.com/league/pit-football/division/7/schedule/114
2025-06-03,20:00,5v5,Touch_5v5_D2_(Sponsored_by_Tapps),REGULAR,Goobers,https://pitfootball.com/league/pit-football/division/2/teams/7,48,Down To Football,https://pitfootball.com/league/pit-football/division/2/teams/8,34,RecPlex Field (2),https://pitfootball.com/league/pit-football/division/2/schedule/128
2025-06-03,20:00,5v5,Touch_5v5_Flag_Division_(Sponsored_by_the_Winnipeg_Blue_Bombers),REGULAR,MennoKnights,https://pitfootball.com/league/pit-football/division/1/teams/3,46,Winnipeg Rebellion,https://pitfootball.com/league/pit-football/division/1/teams/1,44,RecPlex Field (1),https://pitfootball.com/league/pit-football/division/1/schedule/223
2025-06-03,20:00,7v7,Touch_7v7_D1_(Sponsored_by_Original_16),REGULAR,Strange Brew,https://pitfootball.com/league/pit-football/division/6/teams/31,26,"Beers, Girls, and Football",https://pitfootball.com/league/pit-football/division/6/teams/35,29,Burton Cummings CC (1),https://pitfootball.com/league/pit-football/division/6/schedule/110
2025-06-03,19:00,5v5,Touch_5v5_D3_(Sponsored_by_Original_16),REGULAR,Black Widows,https://pitfootball.com/league/pit-football/division/3/teams/18,33,The Glue Factory,https://pitfootball.com/league/pit-football/division/3/teams/13,18,RecPlex Field (2),https://pitfootball.com/league/pit-football/division/3/schedule/131
2025-06-03,19:00,5v5,Touch_5v5_Flag_Division_(Sponsored_by_the_Winnipeg_Blue_Bombers),REGULAR,North Bay Kobes,https://pitfootball.com/league/pit-football/division/1/teams/5,19,North Bay Flag,https://pitfootball.com/league/pit-football/division/1/teams/2,21,RecPlex Field (1),https://pitfootball.com/league/pit-football/division/1/schedule/129
2025-06-03,18:30,7v7,Touch_7v7_D5_(Sponsored_by_Original_16),REGULAR,Blast From the Past,https://pitfootball.com/league/pit-football/division/10/teams/61,21,Hogs,https://pitfootball.com/league/pit-football/division/10/teams/60,24,Burton Cummings CC (1),https://pitfootball.com/league/pit-football/division/10/schedule/124
2025-06-02,20:00,7v7,Touch_7v7_D2_(Sponsored_by_Tapps),REGULAR,Past Our Bed Times,https://pitfootball.comdivision/8/teams/47,0,Rebels,https://pitfootball.com/league/pit-football/division/7/teams/41,19,Lindsey Wilson Field (1),https://pitfootball.com/league/pit-football/division/7/schedule/123
2025-06-02,20:00,7v7,Touch_7v7_D3_(Sponsored_by_Apex_Field_Lining),REGULAR,Enforcers,https://pitfootball.comdivision/7/teams/40,31,Young Wild & Everdeadly,https://pitfootball.com/league/pit-football/division/8/teams/44,7,Frank Whyte Field (1),https://pitfootball.com/league/pit-football/division/8/schedule/119
2025-06-02,19:30,5v5,Touch_5v5_D3_(Sponsored_by_Original_16),REGULAR,Rouge God-ish,https://pitfootball.comdivision/2/teams/9,73,Ignite,https://pitfootball.com/league/pit-football/division/3/teams/15,25,Burton Cummings CC (1),https://pitfootball.com/league/pit-football/division/3/schedule/225
2025-06-02,18:30,5v5,Touch_5v5_D3_(Sponsored_by_Original_16),REGULAR,Bad Company,https://pitfootball.com/league/pit-football/division/3/teams/16,18,Los Amigos Del Huddle,https://pitfootball.com/league/pit-football/division/3/teams/12,12,Burton Cummings CC (1),https://pitfootball.com/league/pit-football/division/3/schedule/130
2025-06-02,18:30,7v7,Touch_7v7_D1_(Sponsored_by_Original_16),REGULAR,Cream Machine,https://pitfootball.com/league/pit-football/division/6/teams/32,29,Gym Class Heroes,https://pitfootball.com/league/pit-football/division/6/teams/33,19,Lindsey Wilson Field (1),https://pitfootball.com/league/pit-football/division/6/schedule/122
2025-06-02,18:30,7v7,Touch_7v7_D4_(Sponsored_by_the_Winnipeg_Blue_Bombers),REGULAR,Gen Gap,https://pitfootball.comdivision/10/teams/59,19,Boats 'n Bros FC,https://pitfootball.com/league/pit-football/division/9/teams/50,21,Frank Whyte Field (1),https://pitfootball.com/league/pit-football/division/9/schedule/120
2025-06-01,19:30,7v7,Touch_7v7_D5_(Sponsored_by_Original_16),REGULAR,Huddle Buddies,https://pitfootball.com/league/pit-football/division/10/teams/56,0,Cobras,https://pitfootball.com/league/pit-football/division/10/teams/55,31,Frank Whyte Field (1),https://pitfootball.com/league/pit-football/division/10/schedule/262
2025-06-01,17:45,7v7,Touch_7v7_D4_(Sponsored_by_the_Winnipeg_Blue_Bombers),REGULAR,North End Hawkeyes,https://pitfootball.comdivision/8/teams/48,54,Original 16 Free Agents,https://pitfootball.com/league/pit-football/division/9/teams/51,13,Frank Whyte Field (1),https://pitfootball.com/league/pit-football/division/9/schedule/222
2025-06-01,16:00,7v7,Touch_7v7_D3_(Sponsored_by_Apex_Field_Lining),REGULAR,Running Riot,https://pitfootball.com/league/pit-football/division/8/teams/42,14,North Bay,https://pitfootball.com/league/pit-football/division/8/teams/43,35,Frank Whyte Field (1),https://pitfootball.com/league/pit-football/division/8/schedule/108
2025-05-30,19:45,7v7,Touch_7v7_D5_(Sponsored_by_Original_16),REGULAR,Boltz,https://pitfootball.com/league/pit-football/division/10/teams/57,14,Blast From the Past,https://pitfootball.com/league/pit-football/division/10/teams/61,13,Frank Whyte Field (1),https://pitfootball.com/league/pit-football/division/10/schedule/240
2025-05-30,18:15,7v7,Touch_7v7_D1_(Sponsored_by_Original_16),REGULAR,Past Our Primetime,https://pitfootball.comdivision/7/teams/39,6,Touch Football Team,https://pitfootball.com/league/pit-football/division/6/teams/36,26,Frank Whyte Field (1),https://pitfootball.com/league/pit-football/division/6/schedule/241
2025-05-29,19:45,7v7,Touch_7v7_D3_(Sponsored_by_Apex_Field_Lining),REGULAR,Running Riot,https://pitfootball.com/league/pit-football/division/8/teams/42,24,Necessary Roughness,https://pitfootball.com/league/pit-football/division/8/teams/46,28,Assiniboine Park (Deer) (1),https://pitfootball.com/league/pit-football/division/8/schedule/257
2025-05-29,19:45,7v7,Touch_7v7_D5_(Sponsored_by_Original_16),REGULAR,Hogs,https://pitfootball.com/league/pit-football/division/10/teams/60,34,One Bourbon One Scotch One Beer,https://pitfootball.com/league/pit-football/division/10/teams/62,21,Lindsey Wilson Field (1),https://pitfootball.com/league/pit-football/division/10/schedule/261
2025-05-29,18:15,7v7,Touch_7v7_D3_(Sponsored_by_Apex_Field_Lining),REGULAR,Rebels,https://pitfootball.comdivision/7/teams/41,32,Young Wild & Everdeadly,https://pitfootball.com/league/pit-football/division/8/teams/44,15,Assiniboine Park (Deer) (1),https://pitfootball.com/league/pit-football/division/8/schedule/256
2025-05-29,18:15,7v7,Touch_7v7_D4_(Sponsored_by_the_Winnipeg_Blue_Bombers),REGULAR,Gen Gap,https://pitfootball.comdivision/10/teams/59,26,Original 16 Free Agents,https://pitfootball.com/league/pit-football/division/9/teams/51,27,Lindsey Wilson Field (1),https://pitfootball.com/league/pit-football/division/9/schedule/259
2025-05-28,19:45,7v7,Touch_7v7_D3_(Sponsored_by_Apex_Field_Lining),REGULAR,North Bay,https://pitfootball.com/league/pit-football/division/8/teams/43,29,Gotham Knights,https://pitfootball.com/league/pit-football/division/8/teams/45,35,Assiniboine Park (Deer) (1),https://pitfootball.com/league/pit-football/division/8/schedule/255
2025-05-28,18:15,7v7,Touch_7v7_D3_(Sponsored_by_Apex_Field_Lining),REGULAR,Kraken,https://pitfootball.comdivision/9/teams/49,19,North End Hawkeyes,https://pitfootball.com/league/pit-football/division/8/teams/48,41,Assiniboine Park (Deer) (1),https://pitfootball.com/league/pit-football/division/8/schedule/264
2025-05-27,19:45,7v7,Touch_7v7_D4_(Sponsored_by_the_Winnipeg_Blue_Bombers),REGULAR,Boozers,https://pitfootball.com/league/pit-football/division/9/teams/52,20,Boats 'n Bros FC,https://pitfootball.com/league/pit-football/division/9/teams/50,18,Assiniboine Park (Deer) (1),https://pitfootball.com/league/pit-football/division/9/schedule/254
2025-05-27,18:15,7v7,Touch_7v7_D1_(Sponsored_by_Original_16),REGULAR,Strange Brew,https://pitfootball.com/league/pit-football/division/6/teams/31,18,Cream Machine,https://pitfootball.com/league/pit-football/division/6/teams/32,39,Assiniboine Park (Deer) (1),https://pitfootball.com/league/pit-football/division/6/schedule/263
2025-05-26,19:45,7v7,Touch_7v7_D2_(Sponsored_by_Tapps),REGULAR,Past Our Bed Times,https://pitfootball.comdivision/8/teams/47,7,Fail Mary,https://pitfootball.com/league/pit-football/division/7/teams/37,16,Frank Whyte Field (1),https://pitfootball.com/league/pit-football/division/7/schedule/258
2025-05-26,19:45,7v7,Touch_7v7_D5_(Sponsored_by_Original_16),REGULAR,Hogs,https://pitfootball.com/league/pit-football/division/10/teams/60,6,Injured Reserve,https://pitfootball.com/league/pit-football/division/10/teams/58,43,Lindsey Wilson Field (1),https://pitfootball.com/league/pit-football/division/10/schedule/253
2025-05-26,18:15,7v7,Touch_7v7_D1_(Sponsored_by_Original_16),REGULAR,Gym Class Heroes,https://pitfootball.com/league/pit-football/division/6/teams/33,20,"Beers, Girls, and Football",https://pitfootball.com/league/pit-football/division/6/teams/35,13,Frank Whyte Field (1),https://pitfootball.com/league/pit-football/division/6/schedule/260
2025-05-26,18:15,7v7,Touch_7v7_D2_(Sponsored_by_Tapps),REGULAR,Enforcers,https://pitfootball.com/league/pit-football/division/7/teams/40,27,Coulda been,https://pitfootball.com/league/pit-football/division/7/teams/38,18,Lindsey Wilson Field (1),https://pitfootball.com/league/pit-football/division/7/schedule/238
2025-05-25,19:30,7v7,Touch_7v7_D4_(Sponsored_by_the_Winnipeg_Blue_Bombers),REGULAR,Wickermen,https://pitfootball.com/league/pit-football/division/9/teams/54,13,Blouses Football,https://pitfootball.com/league/pit-football/division/9/teams/53,20,Frank Whyte Field (1),https://pitfootball.com/league/pit-football/division/9/schedule/126
2025-05-25,17:45,7v7,Touch_7v7_D5_(Sponsored_by_Original_16),REGULAR,One Bourbon One Scotch One Beer,https://pitfootball.com/league/pit-football/division/10/teams/62,0,Cobras,https://pitfootball.com/league/pit-football/division/10/teams/55,20,Frank Whyte Field (1),https://pitfootball.com/league/pit-football/division/10/schedule/250
2025-05-25,16:00,7v7,Touch_7v7_D4_(Sponsored_by_the_Winnipeg_Blue_Bombers),REGULAR,Gen Gap,https://pitfootball.comdivision/10/teams/59,19,Kraken,https://pitfootball.com/league/pit-football/division/9/teams/49,25,Frank Whyte Field (1),https://pitfootball.com/league/pit-football/division/9/schedule/252
2025-05-23,19:45,7v7,Touch_7v7_D4_(Sponsored_by_the_Winnipeg_Blue_Bombers),REGULAR,North Bay,https://pitfootball.comdivision/8/teams/43,20,Blouses Football,https://pitfootball.com/league/pit-football/division/9/teams/53,12,Assiniboine Park (Deer) (1),https://pitfootball.com/league/pit-football/division/9/schedule/251
2025-05-23,18:15,7v7,Touch_7v7_D5_(Sponsored_by_Original_16),REGULAR,Cobras,https://pitfootball.com/league/pit-football/division/10/teams/55,7,Boltz,https://pitfootball.com/league/pit-football/division/10/teams/57,28,Assiniboine Park (Deer) (1),https://pitfootball.com/league/pit-football/division/10/schedule/127
2025-05-22,19:45,7v7,Touch_7v7_D4_(Sponsored_by_the_Winnipeg_Blue_Bombers),REGULAR,Boozers,https://pitfootball.com/league/pit-football/division/9/teams/52,14,Original 16 Free Agents,https://pitfootball.com/league/pit-football/division/9/teams/51,16,Assiniboine Park (Deer) (1),https://pitfootball.com/league/pit-football/division/9/schedule/239
2025-05-22,19:45,7v7,Touch_7v7_D5_(Sponsored_by_Original_16),REGULAR,Injured Reserve,https://pitfootball.com/league/pit-football/division/10/teams/58,20,Blast From the Past,https://pitfootball.com/league/pit-football/division/10/teams/61,19,Lindsey Wilson Field (1),https://pitfootball.com/league/pit-football/division/10/schedule/248
2025-05-22,18:15,7v7,Touch_7v7_D2_(Sponsored_by_Tapps),REGULAR,Young Wild & Everdeadly,https://pitfootball.comdivision/8/teams/44,7,Past Our Primetime,https://pitfootball.com/league/pit-football/division/7/teams/39,24,Assiniboine Park (Deer) (1),https://pitfootball.com/league/pit-football/division/7/schedule/107
2025-05-22,18:15,7v7,Touch_7v7_D2_(Sponsored_by_Tapps),REGULAR,Coulda been,https://pitfootball.com/league/pit-football/division/7/teams/38,13,Fail Mary,https://pitfootball.com/league/pit-football/division/7/teams/37,35,Lindsey Wilson Field (1),https://pitfootball.com/league/pit-football/division/7/schedule/249
2025-05-21,19:45,7v7,Touch_7v7_D1_(Sponsored_by_Original_16),REGULAR,Cream Machine,https://pitfootball.com/league/pit-football/division/6/teams/32,30,"Beers, Girls, and Football",https://pitfootball.com/league/pit-football/division/6/teams/35,21,Lindsey Wilson Field (1),https://pitfootball.com/league/pit-football/division/6/schedule/106
2025-05-21,19:45,7v7,Touch_7v7_D3_(Sponsored_by_Apex_Field_Lining),REGULAR,Necessary Roughness,https://pitfootball.com/league/pit-football/division/8/teams/46,21,Gotham Knights,https://pitfootball.com/league/pit-football/division/8/teams/45,33,Assiniboine Park (Deer) (1),https://pitfootball.com/league/pit-football/division/8/schedule/247
2025-05-21,18:15,7v7,Touch_7v7_D2_(Sponsored_by_Tapps),REGULAR,Past Our Bed Times,https://pitfootball.comdivision/8/teams/47,12,Enforcers,https://pitfootball.com/league/pit-football/division/7/teams/40,34,Assiniboine Park (Deer) (1),https://pitfootball.com/league/pit-football/division/7/schedule/246
2025-05-21,18:15,7v7,Touch_7v7_D5_(Sponsored_by_Original_16),REGULAR,Huddle Buddies,https://pitfootball.com/league/pit-football/division/10/teams/56,26,Hogs,https://pitfootball.com/league/pit-football/division/10/teams/60,9,Lindsey Wilson Field (1),https://pitfootball.com/league/pit-football/division/10/schedule/243
2025-05-20,19:45,7v7,Touch_7v7_D1_(Sponsored_by_Original_16),REGULAR,Strange Brew,https://pitfootball.com/league/pit-football/division/6/teams/31,25,Gym Class Heroes,https://pitfootball.com/league/pit-football/division/6/teams/33,18,Lindsey Wilson Field (1),https://pitfootball.com/league/pit-football/division/6/schedule/245
2025-05-20,19:45,7v7,Touch_7v7_D3_(Sponsored_by_Apex_Field_Lining),REGULAR,Boats 'n Bros FC,https://pitfootball.comdivision/9/teams/50,19,North End Hawkeyes,https://pitfootball.com/league/pit-football/division/8/teams/48,51,Assiniboine Park (Deer) (1),https://pitfootball.com/league/pit-football/division/8/schedule/265
2025-05-20,18:15,7v7,Touch_7v7_D2_(Sponsored_by_Tapps),REGULAR,Touch Football Team,https://pitfootball.comdivision/6/teams/36,20,Rebels,https://pitfootball.com/league/pit-football/division/7/teams/41,12,Lindsey Wilson Field (1),https://pitfootball.com/league/pit-football/division/7/schedule/244
2025-05-20,18:15,7v7,Touch_7v7_D3_(Sponsored_by_Apex_Field_Lining),REGULAR,Wickermen,https://pitfootball.comdivision/9/teams/54,0,Running Riot,https://pitfootball.com/league/pit-football/division/8/teams/42,26,Assiniboine Park (Deer) (1),https://pitfootball.com/league/pit-football/division/8/schedule/242
